Datetime,Open,High,Low,Close,Volume
2023-08-02T00:00:00Z,1874.51817037,1884.96658887,1811.71216653,1840.95549277,454594.2375176651
2023-08-01T00:00:00Z,1856.24340201,1882.23898822,1776.45045819,1877.58846172,654157.9709222789
2023-07-31T00:00:00Z,1861.87528452,1884.27255843,1836.93305,1857.16652629,298464.75087381975
2023-07-30T00:00:00Z,1880.48380562,1966.57745724,1820.65579166,1861.91254392,256379.3714672538
2023-07-29T00:00:00Z,1874.50056473,1934.66317122,1849.88229803,1884.65155687,117219.44856100388
2023-07-28T00:00:00Z,1862.67896162,1896.38110839,1834.81743397,1877.6324254,236456.78301204485
2023-07-27T00:00:00Z,1861.97444146,1904.25521364,1831.46401476,1852.48535962,287568.40230285213
2023-07-26T00:00:00Z,1875.58168382,1917.46169593,1836.06442554,1874.07921937,428938.11713034124
2023-07-25T00:00:00Z,1853.75942893,1881.28282282,1820.63996734,1857.60933342,246703.28212621712
2023-07-24T00:00:00Z,1888.09622321,1899.5399685,1824.38750033,1849.94152573,480403.6179184899
2023-07-23T00:00:00Z,1866.55156586,1910.76068969,1852.91631496,1892.84393619,257158.63580851015
2023-07-22T00:00:00Z,1891.29703687,1919.95201712,1850.39616018,1866.96589851,242207.730275075
2023-07-21T00:00:00Z,1877.44931892,1987.80326132,1807.87176271,1888.65834071,247178.5795469094
2023-07-20T00:00:00Z,1823.3210217,1929.61398314,1802.75016755,1880.68492027,474233.6993354095
2023-07-19T00:00:00Z,1829.71910262,1918.38517139,1800.45205214,1888.71626281,398611.0449421746
2023-07-18T00:00:00Z,1910.39399789,1917.53516014,1808.03435729,1890.14611918,412509.65197152
2023-07-17T00:00:00Z,1921.50019331,1936.46035639,1807.46477009,1904.64218849,489815.4402178004
2023-07-16T00:00:00Z,1930.77665637,1952.33844216,1832.73880539,1841.72871551,233109.92790328583
2023-07-15T00:00:00Z,1936.41007698,1959.31142363,1838.30603881,1912.84904567,220514.91010886163
2023-07-14T00:00:00Z,2011.48210441,2106.76163106,1835.25928485,1933.32838429,828227.1113108231
2023-07-13T00:00:00Z,1874.47713704,2078.89007345,1781.11965896,1925.86426997,997833.3602935412
2023-07-12T00:00:00Z,1964.64583178,1986.19097559,1750.05065108,1827.03720611,423486.0045323284
2023-07-11T00:00:00Z,1888.12308034,1973.87458714,1786.49925379,1857.76899393,300126.4486204354
2023-07-10T00:00:00Z,1870.43290784,1981.10314644,1763.19410708,1876.38014129,414587.1594058402
2023-07-09T00:00:00Z,1866.33997656,1964.88370458,1762.99270916,1779.26803975,211701.74515821334
2023-07-08T00:00:00Z,1881.81066824,1956.19384776,1760.99725712,1865.57195182,208066.42506537915
2023-07-07T00:00:00Z,1855.4902211,1957.39924726,1773.01964914,1842.00283762,396924.590790549
2023-07-06T00:00:00Z,1909.87428818,2032.81040507,1790.11825801,1845.89872002,724157.141124081
2023-07-05T00:00:00Z,1941.75146037,2028.02731142,1818.00783382,1909.83437576,402847.3161647397
2023-07-04T00:00:00Z,1955.44435484,2054.08747219,1847.36868433,1936.24401315,336925.45369812753
2023-07-03T00:00:00Z,1933.58787643,2044.53722151,1875.72853971,1976.79353375,536656.9449360336
2023-07-02T00:00:00Z,1924.01326805,2027.93765848,1829.03931511,2012.99846518,465402.9694309447
2023-07-01T00:00:00Z,1877.01595008,2019.16966303,1843.19244643,1927.75032898,289912.0699006269
2023-06-30T00:00:00Z,1851.72933399,2018.11587369,1809.66355815,1942.36603495,1169331.2954680165
2023-06-29T00:00:00Z,1826.7181706,1934.50606482,1794.0597483,1856.56262777,376928.40505562455
2023-06-28T00:00:00Z,1889.6046021,1936.78665226,1799.36788055,1828.9745348,537198.6865811846
2023-06-27T00:00:00Z,1833.07534379,1965.06333375,1804.51819868,1892.67244896,533821.7292338721
2023-06-26T00:00:00Z,1896.82457712,1949.17607096,1808.95393514,1859.17516232,649769.7632963714
2023-06-25T00:00:00Z,1848.83108591,1994.8524121,1834.02737491,1914.99206664,505994.6162817648
2023-06-24T00:00:00Z,1893.20442264,1948.15081381,1813.51849135,1876.26518544,323108.6257176481
2023-06-23T00:00:00Z,1871.63847489,1968.40286785,1820.93792041,1895.6665196,634979.0194360919
2023-06-22T00:00:00Z,1866.7730001,1964.57191936,1835.28989366,1879.13520691,671700.3051592433
2023-06-21T00:00:00Z,1792.81832972,1918.58853764,1784.74980216,1889.67284821,1058054.0387523507
2023-06-20T00:00:00Z,1736.78899048,1802.06539559,1714.14136019,1792.50460281,579946.5220620866
2023-06-19T00:00:00Z,1720.03998716,1751.77521802,1698.74126746,1736.90575276,387093.0925486728
2023-06-18T00:00:00Z,1727.95824092,1749.37312596,1710.66474823,1720.66726283,236426.69184269887
2023-06-17T00:00:00Z,1718.30104892,1774.55049243,1706.25610089,1727.47750289,392043.02660374506
2023-06-16T00:00:00Z,1662.34946614,1730.97992836,1642.09454906,1717.09928728,524631.1883435453
2023-06-15T00:00:00Z,1649.38480907,1696.97037976,1612.9534179,1665.60368831,677930.1895002628
2023-06-14T00:00:00Z,1731.06183339,1781.57794223,1627.06782067,1653.45814594,741107.4199220737
2023-06-13T00:00:00Z,1741.74701652,1768.13121578,1706.05168814,1741.32236674,498193.57263080624
2023-06-12T00:00:00Z,1752.75355219,1761.59356704,1715.39004057,1753.76981572,479796.70863665006
2023-06-11T00:00:00Z,1751.0411443,1777.97137138,1731.79265636,1754.03653765,334421.90481699095
2023-06-10T00:00:00Z,1840.68763102,1845.82398131,1712.82848275,1753.18198567,1040252.976908992
2023-06-09T00:00:00Z,1844.26973544,1870.36525182,1825.53718137,1839.74580279,332767.1168835963
2023-06-08T00:00:00Z,1830.54726483,1881.16537966,1785.1635812,1847.57887733,290483.79168089206
2023-06-07T00:00:00Z,1871.80327805,1955.45153425,1765.25972021,1883.2160605,656411.5785060265
2023-06-06T00:00:00Z,1807.34006164,1956.83689446,1795.20392016,1885.12149996,746351.0484201089
2023-06-05T00:00:00Z,1888.92089832,1891.6830311,1777.16301866,1810.84902922,893294.7724667384
2023-06-04T00:00:00Z,1890.56405826,1914.99497683,1883.63092493,1890.85006406,255449.026619075
2023-06-03T00:00:00Z,1907.15569205,1909.34116114,1882.56850425,1892.89590514,225667.96841043208
2023-06-02T00:00:00Z,1861.15467193,1910.55644659,1847.0459697,1907.30406567,484820.7103874894
2023-06-01T00:00:00Z,1873.47250165,1933.75727869,1838.28275606,1861.73133869,461158.2922415819
2023-05-31T00:00:00Z,1900.80345327,1907.12580102,1846.8984339,1874.0452947,522423.7530775867
2023-05-30T00:00:00Z,1892.46388215,1918.03303223,1880.263662,1900.89457483,417211.81751340313
2023-05-29T00:00:00Z,1908.14642755,1928.77975436,1874.05002957,1893.02379998,485957.9298559131
2023-05-28T00:00:00Z,1830.36673974,1924.85843142,1822.19721923,1909.5502897,572039.9589634845
2023-05-27T00:00:00Z,1828.63838711,1850.53113611,1813.49487741,1830.62866543,195454.66774005556
2023-05-26T00:00:00Z,1805.58923518,1841.1184596,1796.93265244,1828.18179459,417669.185466471
2023-05-25T00:00:00Z,1800.05514911,1819.48068328,1760.61999064,1805.29631006,523767.0480199334
2023-05-24T00:00:00Z,1854.56110672,1854.63074308,1776.96469561,1800.06704673,634183.9779804811
2023-05-23T00:00:00Z,1818.06712051,1876.29359356,1814.97537021,1854.17370287,619211.7457354333
2023-05-22T00:00:00Z,1805.21456317,1828.4852719,1790.95319128,1817.16127897,362424.29322604754
2023-05-21T00:00:00Z,1820.08913308,1829.94401379,1796.4333444,1804.92702885,234776.56646721787
2023-05-20T00:00:00Z,1812.54725304,1829.59917926,1806.48336952,1818.62524932,192586.04306316708
2023-05-19T00:00:00Z,1800.47265892,1829.30032495,1796.23941555,1812.41623107,358101.73190085555
2023-05-18T00:00:00Z,1821.91363866,1831.73613889,1770.83946263,1800.95379579,465657.19115395716
2023-05-17T00:00:00Z,1824.27062538,1837.36382152,1783.42189797,1822.65921252,544063.7521971832
2023-05-16T00:00:00Z,1816.59419387,1832.877357,1795.09726949,1824.51079714,475948.90741538245
2023-05-15T00:00:00Z,1800.16975534,1847.64747841,1784.93153997,1815.55078986,610281.4382533798
2023-05-14T00:00:00Z,1796.43741676,1824.81673248,1790.80369524,1798.4353661,332203.95664296334
2023-05-13T00:00:00Z,1808.41515801,1817.91668285,1784.90070875,1794.55318078,320398.18007037824
2023-05-12T00:00:00Z,1795.39242134,1817.52696486,1737.28331673,1807.77939449,844418.8918787254
2023-05-11T00:00:00Z,1842.15211433,1844.78598882,1772.63773508,1794.27986429,784047.6884305748
2023-05-10T00:00:00Z,1847.36946714,1904.20803558,1767.73324507,1835.70016307,1038072.3013879658
2023-05-09T00:00:00Z,1854.88411889,1880.77259809,1797.97792219,1846.66870713,474372.8935048353
2023-05-08T00:00:00Z,1874.15029803,1920.34221928,1796.03718036,1846.18413284,1043780.9751343917
2023-05-07T00:00:00Z,1909.2733664,1943.39767985,1853.23766668,1855.6544104,639625.7472776357
2023-05-06T00:00:00Z,1998.49513592,2021.34723305,1857.53131947,1880.13363427,953466.7041479665
2023-05-05T00:00:00Z,1878.71294478,2002.83356327,1872.55220608,1989.10896499,925608.1997659433
2023-05-04T00:00:00Z,1905.87064512,1917.82558232,1865.27415203,1875.46715486,504928.3592456463
2023-05-03T00:00:00Z,1871.07079745,1916.47449157,1842.96497313,1903.02754336,698565.7474285892
2023-05-02T00:00:00Z,1832.39852763,1881.64274168,1820.40675882,1866.20494725,635980.5100535556
2023-05-01T00:00:00Z,1871.09232775,1887.33863567,1804.23765376,1829.44508154,793084.7033586564
2023-04-30T00:00:00Z,1908.9714265,1939.12949962,1863.88707985,1867.83536285,545555.121180125
2023-04-29T00:00:00Z,1892.89129846,1918.93336962,1880.35100526,1907.03654451,292485.9415849536
2023-04-28T00:00:00Z,1909.15517134,1923.36144168,1871.95207654,1890.69091696,620329.8744619522
2023-04-27T00:00:00Z,1866.96035853,1940.05630333,1860.66840712,1909.30872022,1234319.362825056
2023-04-26T00:00:00Z,1866.36235547,1964.27506943,1785.44206428,1865.17171846,1587534.5185860097
2023-04-25T00:00:00Z,1842.40253123,1878.63954716,1800.91204056,1866.30179577,777817.2687893495
2023-04-24T00:00:00Z,1862.24202377,1889.84031264,1805.08204565,1841.23710762,830151.3821857135
2023-04-23T00:00:00Z,1874.83360848,1881.97739196,1836.71846501,1862.14608607,530627.1246647919
2023-04-22T00:00:00Z,1848.87904359,1889.2116468,1841.21501164,1873.78488134,505920.86945446173
2023-04-21T00:00:00Z,1943.86082748,1956.68908873,1825.01394217,1848.20261238,1251685.3310747654
2023-04-20T00:00:00Z,1935.4365052,1982.43058874,1913.27491148,1943.12156606,1033213.7960808658
2023-04-19T00:00:00Z,2104.27481665,2105.49313013,1921.4663528,1933.14585032,1410663.031115794
2023-04-18T00:00:00Z,2075.25408879,2124.31533332,2049.894636,2103.33236455,670410.5663909946
2023-04-17T00:00:00Z,2119.18339066,2120.90024897,2057.34225829,2072.34980155,721620.2581548351
2023-04-16T00:00:00Z,2091.6792683,2142.77342892,2071.58919348,2118.48413092,559226.1992312325
2023-04-15T00:00:00Z,2100.61089617,2111.53479567,2072.37486339,2090.93567167,549575.6637956958
2023-04-14T00:00:00Z,2013.86871079,2130.06420623,2007.31228043,2098.16030764,1593328.207022395
2023-04-13T00:00:00Z,1918.37144093,2024.9468371,1869.68172432,2011.49811464,1202952.11847153
2023-04-12T00:00:00Z,1891.64174037,1932.29081806,1847.97256363,1917.2832449,1021073.0087157063
2023-04-11T00:00:00Z,1909.68341959,1938.46351529,1873.66084015,1890.71710403,690353.7261248486
2023-04-10T00:00:00Z,1859.63669725,1919.33120648,1814.00439645,1909.95975527,715452.012362982
2023-04-09T00:00:00Z,1849.24913538,1874.03157691,1776.94640263,1858.05806671,495051.0931404028
2023-04-08T00:00:00Z,1864.37846241,1922.65174667,1800.54431099,1849.38277346,318687.2523219667
2023-04-07T00:00:00Z,1871.54325554,1926.5931244,1771.86817868,1865.59856716,472964.641413974
2023-04-06T00:00:00Z,1908.69353161,1911.39388763,1823.53637595,1866.8539782,678303.0792876002
2023-04-05T00:00:00Z,1869.22880349,1944.30988553,1863.58776927,1908.12167924,973597.5941893565
2023-04-04T00:00:00Z,1810.68039203,1891.67069226,1802.02912226,1871.12981132,1088713.8883049304
2023-04-03T00:00:00Z,1794.87617268,1840.4388355,1762.48907189,1809.97423936,1022138.2516345272
2023-04-02T00:00:00Z,1820.96457452,1825.8667353,1772.22861918,1794.03109878,486099.3823214899
2023-04-01T00:00:00Z,1821.78580995,1843.11249906,1806.90536939,1820.58531648,436054.06322979537
2023-03-31T00:00:00Z,1793.87889612,1847.29792976,1778.88033242,1821.46889804,899876.4911675921
2023-03-30T00:00:00Z,1793.22044469,1829.40910774,1762.21389929,1793.10692866,983075.8141376241
2023-03-29T00:00:00Z,1773.43093946,1826.88573329,1771.33994738,1793.09171426,916045.8861344326
2023-03-28T00:00:00Z,1716.38071045,1796.05266073,1701.12732795,1772.05300566,858348.1451637034
2023-03-27T00:00:00Z,1775.32289553,1781.40675495,1684.91288397,1715.4263184,932188.759784288
2023-03-26T00:00:00Z,1743.44055615,1801.785477,1738.41513424,1774.45375184,629570.9986393343
2023-03-25T00:00:00Z,1751.67164643,1763.49400125,1713.91521497,1742.79762823,553035.5354160285
2023-03-24T00:00:00Z,1816.30026743,1821.69298078,1722.67719412,1747.27579206,1055246.3502613127
2023-03-23T00:00:00Z,1738.49568952,1860.44299562,1727.20513124,1811.40334672,1109087.8257692147
2023-03-22T00:00:00Z,1804.59050295,1821.62648523,1711.12313894,1735.5720331,1370756.4007711166
2023-03-21T00:00:00Z,1736.72474703,1837.55540824,1715.8507956,1804.44260687,1161904.3357935322
2023-03-20T00:00:00Z,1785.62934728,1806.71093063,1725.41930166,1732.56037162,1206734.4298045768
2023-03-19T00:00:00Z,1762.51341268,1843.24416615,1756.78938286,1779.70752555,933042.4771184702
2023-03-18T00:00:00Z,1791.38102612,1839.83246667,1735.11089647,1756.11375762,1236754.8360140473
2023-03-17T00:00:00Z,1677.01770275,1801.35694142,1662.39557438,1788.27918184,1510973.6005294237
2023-03-16T00:00:00Z,1656.14595437,1696.39426541,1631.11337029,1673.9512509,1032859.5067868535
2023-03-15T00:00:00Z,1704.66475042,1721.44890883,1611.05278069,1647.50468008,1627574.7118212176
2023-03-14T00:00:00Z,1680.91111962,1786.00722378,1651.05342575,1696.55231036,2158847.4387920764
2023-03-13T00:00:00Z,1592.16958807,1701.83443925,1561.22233817,1673.35471627,2010088.3137721764
2023-03-12T00:00:00Z,1482.25468862,1607.90725029,1442.94075918,1578.54993327,1469437.231618784
2023-03-11T00:00:00Z,1431.14586379,1525.29311593,1401.91991517,1462.40140028,2055699.0679215312
2023-03-10T00:00:00Z,1437.39507742,1438.90077354,1368.06676731,1425.28642503,1883621.5730333193
2023-03-09T00:00:00Z,1532.60249876,1546.2840539,1406.42649072,1436.97790174,1244606.7685529783
2023-03-08T00:00:00Z,1561.74859522,1570.90139946,1522.10136358,1532.30056647,789411.9482812381
2023-03-07T00:00:00Z,1565.76036805,1584.52619226,1531.65675094,1561.93869573,796880.4299011298
2023-03-06T00:00:00Z,1564.64614411,1583.39473661,1554.57464905,1565.97847043,538584.829431237
2023-03-05T00:00:00Z,1566.88439239,1588.72081091,1552.78322883,1564.56382962,470347.2429819216
2023-03-04T00:00:00Z,1569.55313166,1590.72800258,1548.85089199,1566.69537733,338267.572620858
2023-03-03T00:00:00Z,1647.86847212,1649.20899116,1535.37537823,1569.41466156,1232227.108511172
2023-03-02T00:00:00Z,1665.2967744,1678.33079466,1618.98712844,1647.85553622,734894.3917614571
2023-03-01T00:00:00Z,1605.53942714,1671.28018283,1594.16446935,1665.12062954,800918.963639061
2023-02-28T00:00:00Z,1633.38372422,1648.41493126,1596.09403184,1604.94385915,629560.7814806566
2023-02-27T00:00:00Z,1641.42407373,1705.97843792,1607.83650629,1633.32712139,779076.6685564963
2023-02-26T00:00:00Z,1595.14047675,1651.53319819,1586.939071,1641.39369875,519934.42767520016
2023-02-25T00:00:00Z,1607.87053511,1609.23730924,1556.52843092,1594.41676533,510232.1756298504
2023-02-24T00:00:00Z,1650.59409724,1664.69494741,1575.88410907,1607.60026123,974198.4487269588
2023-02-23T00:00:00Z,1643.15292688,1679.14203232,1628.44273558,1650.30917017,879818.8772654076
2023-02-22T00:00:00Z,1659.88816073,1667.54335165,1595.21290508,1642.929563,973346.4611969601
2023-02-21T00:00:00Z,1703.28954114,1717.12446546,1636.31389066,1659.73679399,846653.5443731141
2023-02-20T00:00:00Z,1680.36884033,1719.82532831,1649.17513833,1703.17178435,707094.6038785774
2023-02-19T00:00:00Z,1691.99018966,1726.49787495,1665.66876111,1679.13625964,677414.5042193668
2023-02-18T00:00:00Z,1694.32682082,1713.62342187,1679.40527092,1691.05638985,443541.7871250802
2023-02-17T00:00:00Z,1637.74792742,1722.18397752,1630.56983517,1694.02865038,979456.8249140678
2023-02-16T00:00:00Z,1675.06806526,1743.31982672,1633.73151753,1638.47676513,1414182.2246270624
2023-02-15T00:00:00Z,1555.92011801,1681.77074814,1541.69722385,1675.16065363,1114263.8518651603
2023-02-14T00:00:00Z,1505.93060271,1568.8768587,1482.55703955,1555.80641302,1114580.165603863
2023-02-13T00:00:00Z,1515.16015653,1526.61792602,1462.03623906,1505.04859547,1162236.562759825
2023-02-12T00:00:00Z,1538.85436838,1548.26757371,1493.2784147,1515.14155811,492682.81543557305
2023-02-11T00:00:00Z,1513.30860366,1543.91906676,1505.025485,1537.88223769,453071.98206404154
2023-02-10T00:00:00Z,1545.33626737,1554.89115807,1489.43546185,1513.16304409,987009.8304538421
2023-02-09T00:00:00Z,1650.56153821,1656.17735668,1523.59522012,1545.02569744,1267275.5932190574
2023-02-08T00:00:00Z,1671.24517249,1698.16370567,1630.89099577,1649.9859562,805205.4429618986
2023-02-07T00:00:00Z,1614.46375465,1679.2288565,1608.68299428,1670.93389105,840198.5016564073
2023-02-06T00:00:00Z,1630.09600831,1659.05209355,1605.10542188,1614.57384188,638725.3455640053
2023-02-05T00:00:00Z,1666.51436713,1674.350181,1608.83132465,1629.3438896,695571.5576759684
2023-02-04T00:00:00Z,1663.75272664,1695.50145688,1645.47064435,1666.46520583,561402.7123562655
2023-02-03T00:00:00Z,1643.33599915,1676.28133026,1624.30748998,1663.11214797,876206.5786087692
2023-02-02T00:00:00Z,1642.08337287,1714.3975517,1626.45801541,1642.81077336,1213352.853203218
2023-02-01T00:00:00Z,1585.43608841,1647.8142497,1555.66889602,1640.97012604,958579.4675541092
2023-01-31T00:00:00Z,1566.66071306,1605.23433709,1561.45051868,1585.38084948,762506.2639682885
2023-01-30T00:00:00Z,1644.84937987,1647.482785,1532.32970835,1566.31188274,1155516.595547623
2023-01-29T00:00:00Z,1572.33486709,1661.17003308,1565.55779468,1644.71038155,1007745.4626989345
2023-01-28T00:00:00Z,1597.87013049,1606.98445691,1556.09457771,1572.33420513,547057.5432344158
2023-01-27T00:00:00Z,1601.04308066,1621.65311813,1551.94506148,1597.72326585,956873.4284417352
2023-01-26T00:00:00Z,1611.93859585,1633.08780833,1577.31559446,1600.77763098,951944.0278712783
2023-01-25T00:00:00Z,1556.02871163,1640.92296388,1515.72290702,1611.90426637,1301221.5013778962
2023-01-24T00:00:00Z,1626.62041098,1641.52579699,1530.05321254,1555.78254712,1035280.4302896078
2023-01-23T00:00:00Z,1627.86425469,1648.55781812,1584.52469984,1626.44883619,924570.6883553768
2023-01-22T00:00:00Z,1626.84843889,1664.64681932,1603.6547136,1627.74106046,873188.758637439
2023-01-21T00:00:00Z,1658.57980779,1680.25088587,1615.1693315,1626.66172922,1031411.3924499783
2023-01-20T00:00:00Z,1551.15800131,1671.00694353,1541.80140055,1659.15845521,1088016.3860039592
2023-01-19T00:00:00Z,1511.19160944,1564.68658001,1509.06027631,1551.1678802,760697.1767930813
2023-01-18T00:00:00Z,1565.59369241,1611.63583225,1497.13985412,1511.74185347,1562346.5849405886
2023-01-17T00:00:00Z,1577.11490459,1609.14451689,1539.5928398,1566.0095485,995691.9010386541
2023-01-16T00:00:00Z,1552.6525975,1605.20248077,1521.16574725,1576.94706036,1142669.9191128642
2023-01-15T00:00:00Z,1550.10040424,1566.98769631,1516.16086275,1552.80070662,822858.8824794457
2023-01-14T00:00:00Z,1451.43038191,1625.49753869,1449.43200097,1550.00010477,1800626.294844133
2023-01-13T00:00:00Z,1415.99677875,1464.85358467,1400.66046205,1451.58289644,1109085.6594902915
2023-01-12T00:00:00Z,1389.27498712,1438.4029718,1359.74058511,1416.04048887,1880532.7846057096
2023-01-11T00:00:00Z,1335.44779724,1401.23212378,1320.29078114,1389.75682427,1030492.4445394654
2023-01-10T00:00:00Z,1320.20290465,1347.89937384,1316.91514328,1335.5825393,945527.8955011946
2023-01-09T00:00:00Z,1289.80578519,1345.09763633,1285.25395024,1320.56952232,1329650.1330172983
2023-01-08T00:00:00Z,1263.89809372,1296.14459182,1257.61862717,1290.39474873,490817.5218052761
2023-01-07T00:00:00Z,1268.86861159,1271.53536092,1258.63958326,1263.90661986,287747.6026037836
2023-01-06T00:00:00Z,1251.15776908,1276.64830433,1235.03080684,1269.27759064,818660.5595632693
2023-01-05T00:00:00Z,1256.37434363,1260.21482293,1241.51538591,1251.38335028,603460.2076728004
2023-01-04T00:00:00Z,1214.73688199,1273.14267049,1212.37001343,1256.62241239,1082840.1412170688
2023-01-03T00:00:00Z,1213.72266323,1219.70160392,1204.60219063,1214.22982766,458669.4181332781
2023-01-02T00:00:00Z,1200.84298366,1224.50747536,1193.14429688,1214.51138043,550613.8366435805
2023-01-01T00:00:00Z,1195.47922674,1204.65491387,1190.55763657,1200.25791885,276363.49793871527
2022-12-31T00:00:00Z,1199.53352576,1209.06460165,1191.03608301,1195.50690357,361375.79018558934
2022-12-30T00:00:00Z,1200.0407289,1220.86391527,1181.11356358,1199.83954923,598343.489264976
2022-12-29T00:00:00Z,1189.71807784,1206.87024417,1186.27751943,1200.47787792,620050.2087065188
2022-12-28T00:00:00Z,1211.16239707,1215.50126585,1180.59816024,1189.32607291,857006.4616964498
2022-12-27T00:00:00Z,1227.7877439,1234.16984421,1200.32843895,1211.19365962,576977.0978435428
2022-12-26T00:00:00Z,1218.38911382,1231.09987775,1212.07203259,1227.94882781,360022.7718472174
2022-12-25T00:00:00Z,1220.80106101,1225.23858781,1192.95560355,1218.60975889,523985.66380861343
2022-12-24T00:00:00Z,1219.9598085,1228.76176902,1214.10922471,1220.37910597,311819.5289187252
2022-12-23T00:00:00Z,1219.59805686,1231.75524941,1211.1480734,1219.93764439,694152.6025902269
2022-12-22T00:00:00Z,1213.81619656,1238.53879187,1182.48876568,1217.60154886,855606.1841440895
2022-12-21T00:00:00Z,1217.12445029,1223.68237881,1202.29400667,1213.66296807,594664.472448578
2022-12-20T00:00:00Z,1167.64353273,1231.52710209,1163.12428412,1216.93672026,971898.9537679588
2022-12-19T00:00:00Z,1183.50077618,1201.58651424,1150.57801676,1167.68596536,762781.7201428951
2022-12-18T00:00:00Z,1187.18111954,1198.49819886,1170.87197,1183.18935729,467712.0515555321
2022-12-17T00:00:00Z,1166.99814443,1190.21026747,1162.03424252,1187.07761824,712090.6247901777
2022-12-16T00:00:00Z,1267.04007154,1279.99044363,1155.28542832,1166.65029717,1653466.6166742407
2022-12-15T00:00:00Z,1307.54108234,1311.29294669,1259.20764964,1266.67298378,984702.7672035327
2022-12-14T00:00:00Z,1320.52040858,1352.73392795,1300.93882272,1307.30695674,1298338.318142963
2022-12-13T00:00:00Z,1276.08575077,1351.59400724,1255.20582914,1320.69157878,1303037.9656958191
2022-12-12T00:00:00Z,1263.1295696,1279.15290293,1240.09485435,1275.33231916,808250.9383607993
2022-12-11T00:00:00Z,1266.50589617,1284.68194286,1256.09322135,1263.05252038,417795.8776620657
2022-12-10T00:00:00Z,1263.1001655,1283.83097231,1259.4266508,1266.37354887,395542.7349930332
2022-12-09T00:00:00Z,1280.20036595,1297.40009251,1255.72904545,1262.9547127,851300.9311271019
2022-12-08T00:00:00Z,1231.26020382,1292.9082977,1222.16232792,1280.00503541,941417.417605851
2022-12-07T00:00:00Z,1271.30890584,1278.61184279,1217.01927238,1231.21296575,846689.7634433429
2022-12-06T00:00:00Z,1259.54394463,1274.50873269,1241.75439916,1271.17574982,712682.7283477362
2022-12-05T00:00:00Z,1279.63203159,1305.37996264,1246.48318607,1259.35938093,877131.5828524494
2022-12-04T00:00:00Z,1240.81109976,1287.44829688,1240.33520652,1279.44510858,592962.2495563664
2022-12-03T00:00:00Z,1295.78400412,1309.24667527,1236.05576289,1240.3320752,692532.1233737958
2022-12-02T00:00:00Z,1276.44758737,1297.47470975,1264.97700212,1295.5509827,784853.5253240324
2022-12-01T00:00:00Z,1294.75341045,1311.62640768,1258.74157024,1276.46145072,902970.3945021833
2022-11-30T00:00:00Z,1216.64288038,1311.60000944,1212.02054277,1294.39430345,1558670.9509657556
2022-11-29T00:00:00Z,1167.48023697,1227.4851237,1158.08670356,1216.46262848,1065875.6383823839
2022-11-28T00:00:00Z,1193.29362577,1268.96325058,1150.24814423,1167.83192448,1024079.5734967034
2022-11-27T00:00:00Z,1204.85354047,1223.62502692,1188.32042163,1193.92778134,557453.7978694532
2022-11-26T00:00:00Z,1198.68716116,1235.98746555,1195.59728263,1205.74466454,732113.4140899432
2022-11-25T00:00:00Z,1202.77804552,1207.26359989,1171.04152759,1199.40787741,815001.4016362579
2022-11-24T00:00:00Z,1183.88322064,1228.22014348,1179.2531061,1203.80076089,1053953.728983535
2022-11-23T00:00:00Z,1138.20095595,1190.23614302,1126.28643489,1184.34730996,1407437.1942119363
2022-11-22T00:00:00Z,1105.89946075,1145.48424211,1073.3630631,1139.61330108,1621246.7090952944
2022-11-21T00:00:00Z,1140.43799583,1147.74895044,1079.49320014,1107.40005888,1988099.3521833485
2022-11-20T00:00:00Z,1216.32803506,1225.81984387,1132.22382554,1141.64557423,1110992.775141544
2022-11-19T00:00:00Z,1211.04417436,1232.36348151,1196.34145777,1217.98769707,448495.04693589755
2022-11-18T00:00:00Z,1199.41979028,1234.62239423,1197.9979522,1212.33212967,791326.8051641133
2022-11-17T00:00:00Z,1215.21631294,1227.87171922,1180.64816296,1200.47217249,1089026.8413747903
2022-11-16T00:00:00Z,1251.95288854,1268.98381451,1185.69846404,1216.19215644,1401220.9380061976
2022-11-15T00:00:00Z,1241.58279917,1290.04944867,1233.22232793,1253.06835612,1346598.9803047031
2022-11-14T00:00:00Z,1220.22285827,1292.62951836,1169.51678237,1243.25369717,1902342.886960695
2022-11-13T00:00:00Z,1255.44957974,1274.80591089,1200.28178469,1221.90734063,1026821.3222860306
2022-11-12T00:00:00Z,1287.10507283,1302.87703208,1236.27497213,1257.86583943,1105190.3825050022
2022-11-11T00:00:00Z,1302.72938131,1354.20060377,1203.99372117,1288.47099748,2831727.74064735
2022-11-10T00:00:00Z,1108.31839655,1445.17358776,1089.79091502,1301.33930864,4011218.2226485475
2022-11-09T00:00:00Z,1335.415798,1339.82932322,1079.67486237,1103.47326731,5952644.1370666
2022-11-08T00:00:00Z,1568.40113819,1579.98766991,1219.58714731,1335.23811806,5876064.232336704
2022-11-07T00:00:00Z,1568.4940786,1608.79008466,1531.62480947,1568.31222311,1692185.2977213631
2022-11-06T00:00:00Z,1627.33809413,1639.40884879,1564.43772195,1568.52881983,991816.8886032726
2022-11-05T00:00:00Z,1644.88624482,1667.88309185,1621.37756543,1627.19371581,842233.4415191467
2022-11-04T00:00:00Z,1530.97009389,1678.30918847,1528.35543604,1644.75601639,2422887.7515927376
2022-11-03T00:00:00Z,1518.27358662,1558.91995143,1515.09292277,1530.87194295,1483753.6350117393
